text,par_id,label
The H1-B visa is a non-immigrant visa that allows US companies to employ foreign workers in speciality occupations that require theoretical or technical expertise .,6004,0
It 's in order to spread the message about the refugee situation in Europe .,6005,0
"The anti-immigrant Alternative for Germany ( AfD ) party surprised by landing 13 per cent of the vote , putting it in third place behind the incumbent and the Social Democrats ( SPD ) . <h> Market voices on :",6006,0
"Though the government took the initiative to allow ultra poor families to buy 30kg rice at Tk10 per kg a month during dry season under its fair price card programme , many solvent and well-off families have become the beneficiaries in four villages of the ward .",6007,1
""" The collection from the golden chariot procession will be used to provide education aid to students , especially those from poor families , while the collection from the temple will be used for future projects and community development , "" he said .",6008,0
"The first time MP , who is a holder of Bachelor in Medicine and Bachelor in Surgery from the University of Nairobi , has in the past decried how women often shun disabled man . He is also on record for paying tribute to his wife , a nurse , for taking care of him all though .",6009,0
"The government late on Saturday pledged extra aid for poor families and those in need in response to the demonstrations but protesters still took to the streets , holding banners with slogans against rising prices and new taxes .",6010,0
"But then , with a surprising burst of stamina , Ashenfelter rose out of the water as if propelled by a rocket . The exhausted Russian , grimacing in pain , stumbled momentarily , struggling to regain his footing , and churned mechanically forward on hopeless legs of iron as the American shot ahead .",6011,0
"AS African immigrants work relentlessly to pass down their culture to their children in the Diaspora , they recognize the existence of a significant clash between their home culture and the new one . The seemingly significant difference seems to frustrate many sometimes . In any case , the American culture and law , favorable to women as many may ...",6012,0
"Attaching a photo showing Pi ? ol with Dole senior vice president for worldwide agriculture and research Carlos Mandujano and other officials of Dole-Philippines during their meeting at the Matina Golf Club in Davao City last December 10 , Pi ? ol wrote that Dole-Philippines will be donating to poor families the pineapple leaves from their more than 18,000-hectare plantations all over Mindanao .",6013,1
